sep=;
Schulnummer;Schulform;Schulbezeichnung_1;Schulbezeichnung_2;Schulbezeichnung_3;Kurzbezeichnung;PLZ;Ort;Strasse;Telefonvorwahl;Telefon;Faxvorwahl;Fax;E-Mail;Homepage;Rechtsform;Traegernummer;Gemeindeschluessel;Schulbetriebsschluessel;Schulbetriebsdatum;EPSG;UTMRechtswert;UTMHochwert;
"167058";"20";"Städt. Maximilian-Kolbe-Gymnasium";"";"";"Köln, Gym Maximilian-Kolbe-Gymnasium";"51147";"Köln";"Nachtigallenstr. 19-21";"02203";"2020770";"02203";"20207777";"167058@schule.nrw.de";"http://www.mkg-koeln.de";"1";"10182";"05315000";"1";"01.08.1973";"EPSG:25832";"365558";"5636385"
"167060";"20";"Stadtgymnasium Köln-Porz";"- Sekundarstufen I und II -";"";"Köln, Gym Stadt/Porz";"51145";"Köln";"Humboldtstr. 2-8";"02203";"894020";"02203";"8940219";"167060@schule.nrw.de";"http://www.stadtgymnasium-porz.de";"1";"10182";"05315000";"1";"01.08.1973";"EPSG:25832";"364337";"5638543"
"167071";"20";"Erzbischöfliches St.-Angela-Gymnasium";"Staatl.gen. Gymnasium d. Erzbistums Köln";"für Jungen u. Mädchen-Sekundarst.I u.II-";"Wipperfürth, Gym St.Angela";"51688";"Wipperfürth";"Auf dem Silberberg 4";"02267";"4051";"02267";"82164";"167071@schule.nrw.de";"http://www.sankt-angela.de";"2";"71110";"05374052";"1";"01.08.1973";"EPSG:25832";"389075";"5664511"
"167083";"20";"Städt. Engelbert-von-Berg-Gymnasium";"";"";"Wipperfürth, Gym Engelbert-von-Berg";"51688";"Wipperfürth";"Lüdenscheider Str. 46";"02267";"5021";"02267";"880735";"167083@schule.nrw.de";"http://www.evb-gymnasium.de";"1";"13043";"05374052";"1";"01.08.1973";"EPSG:25832";"388506";"5664439"
"167095";"20";"Freiherr-vom-Stein-Gymnasium";"Gymnasium der Stadt Rösrath";"";"Rösrath, Gym Freiherr-vom-Stein";"51503";"Rösrath";"Freiherr-vom-Stein-Str. 15";"02205";"3956";"02205";"86830";"167095@schule.nrw.de";"http://www.fvs-net.de";"1";"13092";"05378028";"1";"01.08.1973";"EPSG:25832";"371968";"5640732"
"167101";"20";"Aggertal-Gymnasium";"";"";"Engelskirchen, Gym Aggertal";"51766";"Engelskirchen";"Olpener Str. 13";"02263";"929400";"02263";"9294099";"167101@schule.nrw.de";"http://www.aggertal-gymnasium.de";"1";"13109";"05374008";"1";"01.08.1973";"EPSG:25832";"388905";"5649365"
"167113";"20";"Rhein-Sieg-Gymnasium Sankt Augustin";"";"";"Sankt Augustin, Gym Rhein-Sieg";"53757";"Sankt Augustin";"Hubert-Minz-Str. 20";"02241";"202190";"02241";"29171";"167113@schule.nrw.de";"http://www.rhein-sieg-gymnasium.de";"1";"13171";"05382056";"1";"01.08.1973";"EPSG:25832";"371951";"5626594"
"167125";"20";"Erzbischöfliche Ursulinenschule Hersel";"staatl.genehm.Ersatzschule d. Erzbistums";"Köln, Gymnasium f. Mädchen - Sek.I u.II-";"Bornheim, Gym Ursulinenschule Hersel";"53332";"Bornheim";"Rheinstr. 182";"02222";"97710";"02222";"9771150";"167125@schule.nrw.de";"http://www.ursulinenschule-hersel.de";"2";"71110";"05382012";"1";"01.08.1973";"EPSG:25832";"362310";"5626426"
"167137";"20";"Siegtal-Gymnasium";"der Gemeinde Eitorf";"";"Eitorf, Gym Siegtal";"53783";"Eitorf";"Am Eichelkamp";"02243";"92150";"02243";"921515";"167137@schule.nrw.de";"http://www.siegtal-gymnasium.de";"1";"13195";"05382016";"1";"01.08.1973";"EPSG:25832";"390652";"5626005"
"167149";"20";"Gymnasium Hennef";"- Sekundarstufen I und II -";"";"Hennef, Gym Fritz-Jacobi-Str.";"53773";"Hennef (Sieg)";"Fritz-Jacobi-Str. 18";"02242";"5031";"02242";"866125";"167149@schule.nrw.de";"http://www.gymnasium-hennef.de";"1";"13201";"05382020";"1";"01.08.1973";"EPSG:25832";"378235";"5626498"
"167150";"20";"Städt. Siebengebirgsgymnasium";"- Sekundarstufen I und II -";"in Bad Honnef";"Bad Honnef, Gym Siebengebirgsgymnasium";"53604";"Bad Honnef";"Rommersdorfer Str. 78-82";"02224";"93430";"02224";"934312";"167150@schule.nrw.de";"http://www.sibi-honnef.de";"1";"13213";"05382008";"1";"01.08.1973";"EPSG:25832";"374564";"5612482"
"167162";"20";"Gymnasium Schloß Hagerhof Bad Honnef";"staatl. genehm. priv. Gymnasium";"für Jungen und Mädchen - Sek. I u. II -";"Bad Honnef, Gym Schloß Hagerhof";"53604";"Bad Honnef";"Menzenberg 13";"02224";"93250";"02224";"932525";"167162@schule.nrw.de";"http://www.hagerhof.de";"2";"70701";"05382008";"1";"01.08.1973";"EPSG:25832";"375867";"5610050"
"167186";"20";"Gymnasium am Oelberg";"Städt. Gymnasium für Jungen und Mädchen";"";"Königswinter, Gym am Oelberg";"53639";"Königswinter";"Weilerweg 25";"02244";"934100";"02244";"934101";"167186@schule.nrw.de";"http://www.gymnasium-am-oelberg.de";"1";"13225";"05382024";"1";"01.08.1973";"EPSG:25832";"378071";"5618875"
"167198";"20";"Konrad-Adenauer-Gymnasium";"- Schulzentrum -";"";"Meckenheim, Gym Konrad-Adenauer";"53340";"Meckenheim";"Königsberger Str. 30";"02225";"917401";"02225";"917403";"167198@schule.nrw.de";"http://www.meckenheim-kag.de";"1";"13249";"05382032";"1";"01.08.1973";"EPSG:25832";"361462";"5609651"
"167204";"20";"Antoniuskolleg";"Priv. Gymnasium";"";"Neunkirchen-Seel., Gym Antoniuskolleg";"53819";"Neunkirchen-Seelscheid";"Pfarrer-Schaaf-Str. 1";"02247";"917712";"02247";"917711";"167204@schule.nrw.de";"http://www.antoniuskolleg.de";"2";"81449";"05382040";"1";"01.08.1973";"EPSG:25832";"382753";"5633287"
"167216";"20";"Städt. Gymnasium Rheinbach";"für Jungen und Mädchen";"";"Rheinbach, Gym Königsberger Str.";"53359";"Rheinbach";"Königsberger Str. 29";"02226";"5919";"02226";"16228";"167216@schule.nrw.de";"http://www.sg-rheinbach.de";"1";"13286";"05382048";"1";"01.08.1973";"EPSG:25832";"354394";"5609605"
"167228";"20";"Erzbischöfliches St.-Joseph-Gymnasium";"Ersatzschule des Erzbistums Köln";"Gym. für Mädchen  -Sekundarstufe I u.II-";"Rheinbach, Gym St.Joseph";"53359";"Rheinbach";"Stadtpark 31";"02226";"92240";"02226";"922420";"167228@schule.nrw.de";"http://www.sjg-rheinbach.de";"2";"71110";"05382048";"1";"01.08.1973";"EPSG:25832";"355131";"5609626"
"167241";"20";"Städt. Anno-Gymnasium";"- Sekundarstufen I und II -";"";"Siegburg, Gym Anno-Gymnasium";"53721";"Siegburg";"Zeithstr. 186-188";"02241";"1026700";"02241";"1026727";"167241@schule.nrw.de";"http://www.anno-gymnasium.de";"1";"13304";"05382060";"1";"01.08.1973";"EPSG:25832";"374641";"5629491"
"167253";"20";"Gymnasium Siegburg Alleestraße";"";"";"Siegburg, Gym Alleestraße";"53721";"Siegburg";"Alleestr. 2";"02241";"1026600";"02241";"1026612";"167253@schule.nrw.de";"http://www.gymnasium-alleestrasse.de";"1";"13304";"05382060";"1";"01.08.1973";"EPSG:25832";"373403";"5628796"
"167265";"20";"Städt. Gymnasium Zum Altenforst";"- Sekundarstufen I und II -";"";"Troisdorf, Gym Zum Altenforst";"53840";"Troisdorf";"Zum Altenforst 10";"02241";"87470";"02241";"874711";"167265@schule.nrw.de";"http://www.altenforst.de";"1";"13328";"05382068";"1";"01.08.1973";"EPSG:25832";"371572";"5630911"
"167277";"20";"Heinrich-Böll-Gymnasium Troisdorf";"Städt. Gymnasium mit Sekundarstufe I";"in Ganztagsform und Sekundarstufe II";"Troisdorf, Gym Heinrich-Böll";"53844";"Troisdorf";"Edith-Stein-Str. 15";"02241";"9623500";"02241";"9623520";"167277@schule.nrw.de";"http://www.hbg-troisdorf.de";"1";"13328";"05382068";"1";"01.08.1973";"EPSG:25832";"367667";"5630016"
"167289";"20";"Bodelschwingh-Gymnasium Herchen";"der ev. Kirche im Rheinland";"Staatl. anerk. Gym.f. Jungen und Mädchen";"Windeck, Gym Bodelschwingh Herchen";"51570";"Windeck";"Bodelschwinghstr. 2";"02243";"92040";"02243";"6841";"167289@schule.nrw.de";"http://www.bgh-windeck.de";"2";"70907";"05382076";"1";"01.08.1973";"EPSG:25832";"395415";"5626212"
"167290";"20";"Kaiser-Karls-Gymnasium";"Städt. Gymnasium";"";"Aachen, Gym Kaiser-Karls";"52062";"Aachen";"Augustinerbach 7";"0241";"949630";"0241";"9496322";"167290@schule.nrw.de";"http://www.kaiser-karls-gymnasium.de";"1";"10194";"05334002";"1";"01.08.1973";"EPSG:25832";"294267";"5629090"
"167307";"20";"Viktoriaschule Aachen";"Priv. Gymnasium der ev.Kirche im Rheinl.";"für Jungen und Mädchen";"Aachen, Gym Viktoriaschule";"52066";"Aachen";"Warmweiherstr. 4-8";"0241";"946190";"0241";"9461931";"167307@schule.nrw.de";"http://www.viktoriaschule-aachen.de";"2";"70907";"05334002";"1";"01.08.1973";"EPSG:25832";"295266";"5628116"
"167319";"20";"Rhein-Maas-Gymnasium";"Städt. Gymnasium für Jungen und Mädchen";"";"Aachen, Gym Rhein-Maas";"52066";"Aachen";"Rhein-Maas-Str. 2";"0241";"609430";"0241";"603970";"167319@schule.nrw.de";"https://rmg-aachen.de/";"1";"10194";"05334002";"1";"01.08.1973";"EPSG:25832";"294555";"5626998"
"167320";"20";"Anne-Frank-Gymnasium";"der Stadt Aachen";"";"Aachen, Gym Anne-Frank";"52072";"Aachen";"Hander Weg 89";"0241";"1769200";"0241";"1769226";"167320@schule.nrw.de";"http://www.anne-frank-gymnasium.de";"1";"10194";"05334002";"1";"01.08.1973";"EPSG:25832";"292137";"5632250"
"167332";"20";"Städt. Couven-Gymnasium";"";"";"Aachen, Gym Couven";"52074";"Aachen";"Lütticher Str. 111a";"0241";"705200";"0241";"7052032";"167332@schule.nrw.de";"http://www.couven-gymnasium.de";"1";"10194";"05334002";"1";"01.08.1973";"EPSG:25832";"293446";"5627641"
"167344";"20";"Priv. St.-Ursula-Gymnasium";"";"";"Aachen, Gym St.Ursula";"52062";"Aachen";"Bergdriesch 32-36";"0241";"47030435";"0241";"23595";"167344@schule.nrw.de";"http://www.st-ursula-aachen.de";"2";"82764";"05334002";"1";"01.08.1973";"EPSG:25832";"294445";"5629404"
"167356";"20";"Städt. Einhard-Gymnasium";"";"";"Aachen, Gym Einhard";"52066";"Aachen";"Robert-Schuman-Str. 4";"0241";"67017";"0241";"65006";"167356@schule.nrw.de";"http://www.einhard-gymnasium.de";"1";"10194";"05334002";"1";"01.08.1973";"EPSG:25832";"294962";"5626830"
"167368";"20";"Städt. Gymnasium St. Leonhard";"";"";"Aachen, Gym St.Leonhard";"52062";"Aachen";"Jesuitenstr. 9";"0241";"4131980";"0241";"41319837";"167368@schule.nrw.de";"http://www.leo-ac.de";"1";"10194";"05334002";"1";"01.08.1973";"EPSG:25832";"294375";"5628690"
"167370";"20";"Priv. Bischöfliches Pius-Gymnasium";"";"";"Aachen, Gym Pius";"52066";"Aachen";"Eupener Str. 158";"0241";"609040";"0241";"6090429";"167370@schule.nrw.de";"http://www.pius-gymnasium.de";"2";"71237";"05334002";"1";"01.08.1973";"EPSG:25832";"294331";"5626466"
"167381";"20";"Geschwister-Scholl-Gymnasium";"Städt. Gymnasium für Jungen und Mädchen";"";"Aachen, Gym Geschwister-Scholl";"52068";"Aachen";"Stolberger Str. 200";"0241";"503962";"0241";"537414";"167381@schule.nrw.de";"http://www.geschwister-scholl-gymnasium-aachen.de";"1";"10194";"05334002";"1";"01.08.1973";"EPSG:25832";"297116";"5628897"
"167393";"20";"Inda-Gymnasium";"Städt. Gym. für Jungen und Mädchen";"";"Aachen, Gym Inda";"52076";"Aachen";"Gangolfsweg 52";"02408";"3071";"02408";"7693";"167393@schule.nrw.de";"http://www.inda-gymnasium.de";"1";"10194";"05334002";"1";"01.08.1973";"EPSG:25832";"300863";"5623143"
"167400";"20";"Gymnasium Alsdorf";"";"";"Alsdorf, Gym Alsdorf";"52477";"Alsdorf";"Konrad-Adenauer-Allee 1";"02404";"55880";"02404";"558829";"167400@schule.nrw.de";"http://daltongymnasium-alsdorf.de";"1";"13353";"05334004";"1";"01.08.1973";"EPSG:25832";"299161";"5639836"
"167411";"20";"Gymnasium";"der Stadt Baesweiler";"";"Baesweiler, Gym Otto-Hahn-Str.";"52499";"Baesweiler";"Otto-Hahn-Str. 16-18";"02401";"2151";"02401";"88057";"167411@schule.nrw.de";"http://www.gymnasium-baesweiler.de";"1";"13365";"05334008";"1";"01.08.1973";"EPSG:25832";"302210";"5643680"
"167423";"20";"Bischöfliche Liebfrauenschule";"Staatl. anerkanntes Gymnasium";"des Bistums Aachen  - Sek. I und II -";"Eschweiler, Gym Liebfrauenschule";"52249";"Eschweiler";"Liebfrauenstr. 30";"02403";"70450";"02403";"7045120";"167423@schule.nrw.de";"http://www.bls-eschweiler.de";"2";"71237";"05334012";"1";"01.08.1973";"EPSG:25832";"307237";"5633906"
"167435";"20";"Städt. Gymnasium";"";"";"Eschweiler, Gym Peter-Paul-Str.";"52249";"Eschweiler";"Peter-Paul-Str. 13";"02403";"50670";"02403";"506725";"167435@schule.nrw.de";"http://www.gymnasiumeschweiler.de";"1";"13377";"05334012";"1";"01.08.1973";"EPSG:25832";"307905";"5633433"
"167447";"20";"Städt. Gymnasium Herzogenrath";"";"";"Herzogenrath, Gym Bardenberger Str.";"52134";"Herzogenrath";"Bardenberger Str. 72";"02406";"4045";"02406";"13942";"167447@schule.nrw.de";"http://www.gymnasium-herzogenrath.de";"1";"13389";"05334016";"1";"01.08.1973";"EPSG:25832";"296445";"5638617"
"167459";"20";"St. Michael-Gymnasium";"Städt. Gymnasium für Jungen und Mädchen";"";"Monschau, Gym St. Michael";"52156";"Monschau";"Walter-Scheibler-Str. 51";"02472";"800100";"02472";"8001030";"167459@schule.nrw.de";"http://www.mgm-monschau.de";"1";"82557";"05334020";"1";"01.08.1973";"EPSG:25832";"304200";"5604279"
"167460";"20";"Städt. Ritzefeld Gymnasium";"";"";"Stolberg, Gym Ritzefeld";"52222";"Stolberg (Rhld.)";"Ritzefeldstr. 59";"02402";"29128";"02402";"22033";"167460@schule.nrw.de";"https://www.ritzefeld.eu/";"1";"13420";"05334032";"1";"01.08.1973";"EPSG:25832";"304577";"5628551"
"167472";"20";"Städt. Goethe-Gymnasium";"";"";"Stolberg, Gym Goethe";"52223";"Stolberg (Rhld.)";"Lerchenweg 5";"02402";"23791";"02402";"22613";"167472@schule.nrw.de";"http://www.goethe-gymnasium-stolberg.de";"1";"13420";"05334032";"1";"01.08.1973";"EPSG:25832";"304147";"5627800"
"167484";"20";"Gymnasium der Stadt Würselen";"";"";"Würselen, Gym Klosterstraße";"52146";"Würselen";"Klosterstr. 74";"02405";"413290";"02405";"4132910";"167484@schule.nrw.de";"http://gymnasium-wuerselen.de";"1";"13432";"05334036";"1";"01.08.1973";"EPSG:25832";"297641";"5633707"
"167496";"20";"Heilig-Geist-Gymnasium";"Priv. Gymnasium für Jungen und Mädchen";"";"Würselen, Gym Heilig-Geist-Gymnasium";"52146";"Würselen";"Broicher Str. 103";"02405";"7080";"02405";"70838";"167496@schule.nrw.de";"http://www.hgg-broich.de";"2";"71055";"05334036";"1";"01.08.1973";"EPSG:25832";"301051";"5636252"
"167502";"20";"Bischöfliche St. Angela-Schule";"Gymnasium";"";"Düren, Gym Bischöfl. St. Angela-Schule";"52351";"Düren";"Bismarckstr. 24";"02421";"16041";"02421";"2079642";"167502@schule.nrw.de";"http://angela-dueren.de/";"2";"71237";"05358008";"1";"01.08.1973";"EPSG:25832";"323100";"5631299"
"167514";"20";"Stiftisches Gymnasium";"";"";"Düren, Gym Stiftisches Gymnasium";"52349";"Düren";"Altenteich 14";"02421";"28990";"02421";"289916";"167514@schule.nrw.de";"http://www.stiftisches.de";"1";"70130";"05358008";"1";"01.08.1973";"EPSG:25832";"322528";"5630583"
"167526";"20";"Städt. Rurtal-Gymnasium";"";"";"Düren, Gym Rurtal";"52351";"Düren";"Bismarckstr. 17";"02421";"206380";"02421";"2063829";"167526@schule.nrw.de";"http://www.rurtalgymnasium.de";"1";"13456";"05358008";"1";"01.08.1973";"EPSG:25832";"323140";"5631362"
"167538";"20";"Städt. Burgau-Gymnasium";"für Jungen und Mädchen";"";"Düren, Gym Burgau";"52349";"Düren";"Karl-Arnold-Str. 5";"02421";"121960";"02421";"1219616";"167538@schule.nrw.de";"http://www.burgaugymnasium.de";"1";"13456";"05358008";"1";"01.08.1973";"EPSG:25832";"323276";"5629148"
"167540";"20";"Städt. Gymnasium am Wirteltor";"";"";"Düren, Gym am Wirteltor";"52351";"Düren";"Hans-Brückmann-Str. 1";"02421";"209090";"02421";"2090929";"167540@schule.nrw.de";"http://www.wirteltor-gymnasium.de";"1";"13456";"05358008";"1";"01.08.1973";"EPSG:25832";"322769";"5631321"
"167551";"20";"Priv. Franziskus-Gymnasium";"Hürtgenwald-Vossenack";"";"Hürtgenwald, Gym Franziskus";"52393";"Hürtgenwald";"Franziskusweg 1";"02429";"30860";"02429";"30866";"167551@schule.nrw.de";"http://www.franziskus-gymnasium.de";"2";"79790";"05358016";"1";"01.08.1973";"EPSG:25832";"312732";"5616942"
"167563";"20";"Priv. Gymnasium Haus Overbach";"";"";"Jülich, Gym Haus Overbach";"52428";"Jülich";"Franz-von-Sales-Str. 3";"02461";"930300";"02461";"930399";"167563@schule.nrw.de";"http://www.gym-overbach.de";"2";"71286";"05358024";"1";"01.08.1973";"EPSG:25832";"310832";"5646779"
"167575";"20";"St. Josef-Schule";"Priv. Mädchengymnasium Jülich";"";"Jülich, Gym St. Josef-Schule";"52428";"Jülich";"Dr.-Weyer-Str. 5";"02461";"97830";"02461";"978333";"167575@schule.nrw.de";"http://www.mgj-online.de";"2";"72412";"05358024";"1";"01.08.1973";"EPSG:25832";"314910";"5644471"
"167587";"20";"Gymnasium Zitadelle";"der Stadt Jülich";"";"Jülich, Gym Zitadelle";"52428";"Jülich";"In der Zitadelle";"02461";"978610";"02461";"978612";"167587@schule.nrw.de";"http://www.gymnasium-zitadelle.de";"1";"13470";"05358024";"1";"01.08.1973";"EPSG:25832";"314475";"5644864"
"167599";"20";"Cornelius-Burgh-Gymnasium";"der Stadt Erkelenz";"Gymn. m. zweispr. deutsch-englischem Zug";"Erkelenz, Gym Cornelius-Burgh-Gymnasium";"41812";"Erkelenz";"Schulring 4";"02431";"4001";"02431";"77061";"167599@schule.nrw.de";"http://www.cbg-erkelenz.de";"1";"13572";"05370004";"1";"01.08.1973";"EPSG:25832";"311418";"5662330"
"167605";"20";"Cusanus-Gymnasium";"";"";"Erkelenz, Gym Cusanus";"41812";"Erkelenz";"Schulring 6";"02431";"70025";"02431";"81961";"167605@schule.nrw.de";"http://www.cusanus-gymnasium.eu";"1";"13572";"05370004";"1";"01.08.1973";"EPSG:25832";"311483";"5662435"
"167629";"20";"Bischöfliches Gymnasium St. Ursula";"Priv. Gymnasium für Jungen und Mädchen";"";"Geilenkirchen, Gym St. Ursula";"52511";"Geilenkirchen";"Markt 1";"02451";"8045";"02451";"65316";"167629@schule.nrw.de";"http://www.st-ursula-gk.de";"2";"71237";"05370012";"1";"01.08.1973";"EPSG:25832";"297936";"5649732"
"167630";"20";"Kreisgymnasium";"";"";"Heinsberg, Gym Kreisgymnasium";"52525";"Heinsberg";"Linderner Str. 30";"02452";"96440";"02452";"964429";"167630@schule.nrw.de";"http://www.kreisgymnasium-heinsberg.de";"1";"10558";"05370016";"1";"01.08.1973";"EPSG:25832";"296571";"5660201"
"167642";"20";"Städt. Gymnasium";"";"";"Hückelhoven, Gym Hartlepooler Str.";"41836";"Hückelhoven";"Hartlepooler Platz 10";"02433";"4460530";"02433";"44605329";"167642@schule.nrw.de";"http://www.gymnasium-hueckelhoven.de";"1";"13614";"05370020";"1";"01.08.1973";"EPSG:25832";"305556";"5659583"
"167654";"20";"Carolus-Magnus-Gymnasium";"Städt. Gymnasium Übach-Palenberg";"";"Übach-Palenberg, Gym Carolus-Magnus";"52531";"Übach-Palenberg";"Comeniusstr. 14";"02451";"93120";"02451";"931292";"167654@schule.nrw.de";"http://www.carolus-magnus-gymnasium.de";"1";"13640";"05370028";"1";"01.08.1973";"EPSG:25832";"296804";"5644810"
"167666";"20";"Priv. Bischöfliches St. Josef-Gymnasium";"Staatl. anerkannte Ersatzschule";"- Sekundarstufen I und II -";"Bocholt, Gym St. Josef";"46399";"Bocholt";"Hemdener Weg 19";"02871";"34000";"02871";"340034";"167666@schule.nrw.de";"https://kapu-bocholt.de/";"2";"71304";"05554008";"1";"01.08.1973";"EPSG:25832";"335626";"5746526"
"167678";"20";"St.-Georg-Gymnasium Bocholt";"Städtisches Ganztagsgymnasium";"";"Bocholt, Gym St.-Georg-Gymnasium Bocholt";"46399";"Bocholt";"Adenauerallee 1";"02871";"2391480";"02871";"23914825";"167678@schule.nrw.de";"http://www.st-georg-gymnasium.de";"1";"10200";"05554008";"1";"01.08.1973";"EPSG:25832";"335744";"5746262"
"167680";"20";"Mariengymnasium";"Städt. Europaschule m. bilingualem Zweig";"Deutsch-Englisch / Sekundarstufe I u. II";"Bocholt, Gym Marien";"46395";"Bocholt";"Schleusenwall 1";"02871";"216070";"02871";"2160740";"167680@schule.nrw.de";"http://www.mariengymnasium-bocholt.de";"1";"10200";"05554008";"1";"01.08.1973";"EPSG:25832";"335388";"5745726"
"167691";"20";"Städt. Josef-Albers-Gymnasium";"";"";"Bottrop, Gym Josef-Albers";"46236";"Bottrop";"Zeppelinstr. 20";"02041";"706420";"02041";"7064260";"167691@schule.nrw.de";"http://www.jag-bottrop.de";"1";"10212";"05512000";"1";"01.08.1973";"EPSG:25832";"355594";"5709498"
"167708";"20";"Städt. Heinrich-Heine-Gymnasium";"";"";"Bottrop, Gym Heinrich-Heine";"46236";"Bottrop";"Gustav-Ohm-Str. 65";"02041";"182580";"02041";"1825820";"167708@schule.nrw.de";"http://www.hhg-bottrop.de";"1";"10212";"05512000";"1";"01.08.1973";"EPSG:25832";"355246";"5710235"
"167710";"20";"Vestisches Gymnasium";"Städt. Gymnasium für Jungen und Mädchen";"Sekundarstufen I u. II";"Bottrop, Gym Vestisches";"46244";"Bottrop";"Schulstr. 25";"02045";"959100";"02045";"9591033";"167710@schule.nrw.de";"http://www.vestisches-gymnasium.de";"1";"10212";"05512000";"1";"01.08.1973";"EPSG:25832";"355932";"5719311"
"167721";"20";"Städt. Leibniz-Gymnasium";"";"";"Gelsenkirchen, Gym Leibniz";"45894";"Gelsenkirchen";"Breddestr. 21";"0209";"3864640";"0209";"386464200";"167721@schule.nrw.de";"http://www.leibniz-gymnasium.net";"1";"10224";"05513000";"1";"01.08.1973";"EPSG:25832";"365232";"5715640"
"167733";"20";"Carl-Friedrich-Gauß-Gymnasium";"der Stadt Gelsenkirchen";"- Sekundarstufen I und II -";"Gelsenkirchen, Gym Carl-Friedrich-Gauß";"45888";"Gelsenkirchen";"Hammerschmidtstr. 13";"0209";"3894870";"0209";"38948720";"167733@schule.nrw.de";"https://gaussge.de/";"1";"10224";"05513000";"1";"01.08.1973";"EPSG:25832";"368956";"5708806"
"167745";"20";"Städt. Max-Planck-Gymnasium";"";"";"Gelsenkirchen, Gym Max-Planck";"45894";"Gelsenkirchen";"Goldbergstr. 91";"0209";"402392510";"0209";"402392579";"167745@schule.nrw.de";"http://www.mpg-ge.de";"1";"10224";"05513000";"1";"01.08.1973";"EPSG:25832";"365987";"5716132"
"167757";"20";"Annette-von-Droste-Hülshoff-Gymnasium";"Städt. Gymnasium";"";"Gelsenkirchen, Gym von-Droste-Hülshoff";"45894";"Gelsenkirchen";"Goldbergstr. 93";"0209";"386450";"0209";"38645200";"167757@schule.nrw.de";"http://www.avdge.de";"1";"10224";"05513000";"1";"01.08.1973";"EPSG:25832";"365895";"5716247"
"167770";"20";"Städt. Ricarda-Huch-Gymnasium";"";"";"Gelsenkirchen, Gym Ricarda-Huch";"45888";"Gelsenkirchen";"Schultestr. 50";"0209";"957000";"0209";"95700200";"167770@schule.nrw.de";"http://www.rhg-ge.de";"1";"10224";"05513000";"1";"01.08.1973";"EPSG:25832";"368540";"5708557"
"167782";"20";"Städt. Grillo-Gymnasium";"";"";"Gelsenkirchen, Gym Grillo";"45879";"Gelsenkirchen";"Hauptstr. 60";"0209";"947670";"0209";"94767200";"167782@schule.nrw.de";"http://www.grillo-gymnasium.de";"1";"10224";"05513000";"1";"01.08.1973";"EPSG:25832";"368145";"5708596"
"167794";"20";"Städt. Schalker Gymnasium";"";"";"Gelsenkirchen, Gym Schalker";"45881";"Gelsenkirchen";"Liboriusstr. 103";"0209";"37781610";"0209";"37781620";"167794@schule.nrw.de";"http://www.schalker-gymnasium.de";"1";"10224";"05513000";"1";"01.08.1973";"EPSG:25832";"368101";"5709136"
"167800";"20";"Städt. Riesener-Gymnasium";"";"";"Gladbeck, Gym Riesener-Gymnasium";"45964";"Gladbeck";"Schützenstr. 23";"02043";"975611";"02043";"975620";"167800@schule.nrw.de";"http://www.riesener-gymnasium.de";"1";"10236";"05562014";"1";"01.08.1973";"EPSG:25832";"360461";"5715187"
"167812";"20";"Städt. Ratsgymnasium";"";"";"Gladbeck, Gym Rats";"45964";"Gladbeck";"Mittelstr. 50";"02043";"29810";"02043";"298120";"167812@schule.nrw.de";"http://www.ratsgymnasium-gladbeck.de";"1";"10236";"05562014";"1";"01.08.1973";"EPSG:25832";"360528";"5715749"
"167824";"20";"Städt. Heisenberg-Gymnasium";"";"";"Gladbeck, Gym Heisenberg";"45964";"Gladbeck";"Konrad-Adenauer-Allee 1";"02043";"29830";"02043";"298320";"167824@schule.nrw.de";"http://www.heisenberggymnasium.de";"1";"10236";"05562014";"1";"01.08.1973";"EPSG:25832";"360041";"5715927"
"167836";"20";"Annette-von-Droste-Hülshoff-Gymnasium";"Städtisches Gymnasium";"";"Münster, Gym Annette-von-Droste-Hülshoff";"48143";"Münster";"Grüne Gasse 38-40";"0251";"4149230";"0251";"4149259";"167836@schule.nrw.de";"http://www.annette-gymnasium.de";"1";"10248";"05515000";"1";"01.08.1973";"EPSG:25832";"405436";"5757282"
"167848";"20";"Schiller-Gymnasium";"Städt. Gymnasium";"";"Münster, Gym Schiller-Gymnasium";"48149";"Münster";"Gertrudenstr. 5";"0251";"6866180";"0251";"68661849";"167848@schule.nrw.de";"http://www.schillergymnasium-muenster.de";"1";"10248";"05515000";"1";"01.08.1973";"EPSG:25832";"405255";"5758485"
"167850";"20";"Gymnasium Paulinum";"Städt. Gymnasium";"";"Münster, Gym Paulinum";"48143";"Münster";"Am Stadtgraben 30";"0251";"5105000";"0251";"51050030";"167850@schule.nrw.de";"http://www.paulinum.eu";"1";"10248";"05515000";"1";"01.08.1973";"EPSG:25832";"405026";"5757488"
"167861";"20";"Städt. Ratsgymnasium";"";"";"Münster, Gym Ratsgymnasium";"48147";"Münster";"Bohlweg 7";"0251";"399040";"0251";"3990449";"167861@schule.nrw.de";"http://www.rats-ms.de";"1";"10248";"05515000";"1";"01.08.1973";"EPSG:25832";"406430";"5758230"
"167873";"20";"Johann-Conrad-Schlaun-Gymnasium";"Städt. Gymnasium";"";"Münster, Gym Johann-Conrad-Schlaun";"48143";"Münster";"Sonnenstr. 18";"0251";"620710";"0251";"6207149";"167873@schule.nrw.de";"http://www.schlaun-gymnasium.de";"1";"10248";"05515000";"1";"01.08.1973";"EPSG:25832";"406126";"5757812"
